pre_int,pre_uv,pre_percomp,time_spent,course_ID,final_grade,subject,enrollment_reason,semester,enrollment_status,cogproc,social,posemo,negemo,n,section,post_int,post_uv,post_percomp,WC
4,4.333333333333333,3.5,873.6171,FrScA-S216-01,85.44018059,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,12.079736842105262,6.0336842105263155,2.9757894736842103,1.2902631578947368,38,01,NA,NA,NA,35.76315789473684
5,4.666666666666667,4.5,870.3836,FrScA-S216-01,82.39277652,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,13.62590909090909,4.5645454545454545,2.7131818181818184,0.7909090909090909,22,01,NA,NA,NA,74.04545454545455
3.8,4.333333333333333,3.5,2363.2667,PhysA-S216-01,74.47916667,PhysA,Other,S216,Approved/Enrolled,NA,NA,NA,NA,NA,01,NA,NA,NA,NA
4,2,3.5,1665.1665,FrScA-S216-04,70.85327314,FrScA,Learning Preference of the Student,S216,Approved/Enrolled,16.248076923076923,5.483846153846154,5.501538461538462,1.6615384615384614,26,04,NA,NA,NA,46.69230769230769
3.6,3.6666666666666665,3.5,1250.7833,FrScA-S216-02,52.59593679,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,17.31075,6.9615,7.3005,1.05575,40,02,NA,NA,NA,55.7
3.2,3.3333333333333335,2.5,112.5167,PhysA-S216-01,11.02777778,PhysA,Learning Preference of the Student,S216,Approved/Enrolled,16.465,8.195,2.77,1.2816666666666667,6,01,NA,NA,NA,39
4.2,3.6666666666666665,3.5,1320.5499,OcnA-S216-01,81.28643216,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,14.335555555555555,6.274444444444445,4.2972222222222225,0.8116666666666666,18,01,NA,NA,NA,53.666666666666664
5,3.3333333333333335,4.5,2047.7501,FrScA-S216-02,89.72911964,FrScA,Learning Preference of the Student,S216,Approved/Enrolled,14.178478260869564,5.980434782608696,5.37,0.932608695652174,46,02,NA,NA,NA,40.84782608695652
4.4,3.3333333333333335,3.5,1548.7666,FrScA-S216-02,90.85778781,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,15.04027027027027,5.107567567567568,5.165405405405405,1.0356756756756758,37,02,NA,NA,NA,57.432432432432435
4.8,3.3333333333333335,2.5,1268.1002,FrScA-S216-02,88.48758465,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,15.30125,5.7292499999999995,6.715,0.8415,40,02,NA,NA,NA,49.7
4.2,4,2.5,1747.1669,AnPhA-S216-01,91.064,AnPhA,Scheduling Conflict,S216,Approved/Enrolled,10.857894736842105,7.792631578947368,2.3110526315789475,1.1426315789473684,19,01,NA,NA,NA,79.63157894736842
4.2,3.6666666666666665,3,914.8667,FrScA-S216-02,81.03837472,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,15.974871794871795,5.963076923076923,6.405897435897436,1.0351282051282051,39,02,NA,NA,NA,63
4.4,4,4.5,1540.1833,OcnA-S216-01,63.14572864,OcnA,Scheduling Conflict,S216,Approved/Enrolled,14.2385,9.116,3.3375,1.279,20,01,NA,NA,NA,41.35
2.2,1,3.5,2449.6827,OcnA-S216-01,80.27303183,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,16.35809523809524,8.59952380952381,5.163333333333333,1.0214285714285714,21,01,NA,NA,NA,127.66666666666667
4,3.6666666666666665,3.5,2626.9001,OcnA-S216-01,77.15242881,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,13.621578947368421,6.56,4.5884210526315785,2.37,19,01,NA,NA,NA,51
4.8,3.3333333333333335,3.5,310.9335,FrScA-S216-02,61.62528217,FrScA,Learning Preference of the Student,S216,Approved/Enrolled,15.184583333333332,4.845,3.91875,0.7491666666666666,24,02,NA,NA,NA,65.91666666666667
4,3,3,2427.9167,FrScA-S216-02,93.4537246,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,13.655,4.01475,3.3015,0.54725,40,02,NA,NA,NA,39.875
4.2,3.6666666666666665,2.5,377.3498,PhysA-S216-01,62.20833333,PhysA,Other,S216,Approved/Enrolled,19.253333333333334,7.256666666666667,4.148333333333333,1.3941666666666668,12,01,NA,NA,NA,55.833333333333336
2.2,2,2,262.1667,PhysA-S216-01,15.41666667,PhysA,Other,S216,Approved/Enrolled,22.413333333333334,4.961666666666666,5.193333333333333,0,6,01,NA,NA,NA,26
4.4,3,4,1734.6833,OcnA-S216-01,32.7001675,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,13.2275,8.737499999999999,8.4225,0.51,4,01,NA,NA,NA,40.5
4.2,4.333333333333333,4,11.0333,AnPhA-S216-01,5.2,AnPhA,Course Unavailable at Local School,S216,Approved/Enrolled,8.16,8.16,6.12,0,1,01,NA,NA,NA,49
3.8,3.6666666666666665,2.5,1776.5166,AnPhA-S216-01,52.5504,AnPhA,Course Unavailable at Local School,S216,Approved/Enrolled,4.44,8.89,4.44,0,1,01,NA,NA,NA,45
4.4,3,4,1858.3502,OcnA-S216-01,82.668341710000007,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,17.345625,8.94625,4.8081249999999995,1.080625,16,01,NA,NA,NA,71.6875
5,5,5,1969.5003,AnPhA-S216-01,64.8128,AnPhA,Course Unavailable at Local School,S216,Approved/Enrolled,12.5884,8.5208,4.1572,0.9812,25,01,NA,NA,NA,72.52
3.6,4.333333333333333,3,68.1167,AnPhA-S216-01,7.88,AnPhA,Learning Preference of the Student,S216,Approved/Enrolled,4.180000000000001,6.17,4.386666666666667,0,3,01,NA,NA,NA,41
3.8,3.6666666666666665,3,3967.3171,OcnA-S216-01,91.13902848,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,16.469,7.263,5.5649999999999995,0.783,20,01,NA,NA,NA,45.65
4.8,5,4.5,510.8667,FrScA-S216-02,59.59367946,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,14.262272727272727,5.3559090909090905,10.229545454545454,1.4413636363636364,22,02,NA,NA,NA,41
NA,3.3333333333333335,3,2446.3169,PhysA-S216-01,93.75,PhysA,Scheduling Conflict,S216,Approved/Enrolled,14.840833333333332,5.486666666666666,4.588333333333333,0.4316666666666667,12,01,NA,NA,NA,62.25
4,4,3.5,1073.95,AnPhA-S216-02,88.408,AnPhA,Learning Preference of the Student,S216,Approved/Enrolled,12.112631578947369,7.6557894736842105,2.8926315789473684,0.6236842105263158,19,02,NA,NA,NA,55.21052631578947
5,3,3.5,1670.95,FrScA-S216-02,92.55079007,FrScA,Course Unavailable at Local School,S216,Approved/Enrolled,11.937142857142858,4.801714285714286,3.7994285714285714,0.7665714285714286,35,02,NA,NA,NA,66.88571428571429
4.8,5,5,2521.2334,AnPhA-S216-01,85.4277328,AnPhA,Course Unavailable at Local School,S216,Approved/Enrolled,8.740769230769232,8.305,4.625384615384616,1.15,26,01,NA,NA,NA,81.65384615384616
5,4.333333333333333,5,2563.3833,AnPhA-S216-01,85.1189328,AnPhA,Course Unavailable at Local School,S216,Approved/Enrolled,9.267619047619048,7.99,8.194761904761904,0.5995238095238096,21,01,NA,NA,NA,44
4,3.3333333333333335,2.5,529.2335,OcnA-S216-01,13.02847571,OcnA,Course Unavailable at Local School,S216,Approved/Enrolled,10.98,2.44,3.66,0,1,01,NA,NA,NA,82
3.6,3.6666666666666665,3.5,1841.7836,PhysA-S216-01,90.625,PhysA,Scheduling Conflict,S216,Approved/Enrolled,15.829473684210527,5.94,5.312631578947368,0.6736842105263158,19,01,NA,NA,NA,59.36842105263158
4.6,4,4,244.3835,AnPhA-S216-02,81.1482656,AnPhA,Other,S216,Approved/Enrolled,10.4235,6.58,3.3025,1.0685,20,02,NA,NA,NA,53.55
4,4,3.5,2264.4834,BioA-S216-01,91.81818182,BioA,Credit Recovery,S216,Approved/Enrolled,16.666086956521738,6.343913043478261,4.5834782608695654,1.0965217391304347,23,01,NA,NA,NA,112.95652173913044
4.6,4.333333333333333,4,1727.2666,AnPhA-S216-01,67.6608,AnPhA,Course Unavailable at Local School,S216,Approved/Enrolled,7.66,4.132,6.105,2.286,10,01,NA,NA,NA,60.2
5,5,4.5,2676.7501,AnPhA-S216-01,86.8074672,AnPhA,Course Unavailable at Local School,S216,Approved/Enrolled,10.1175,5.77625,4.995416666666666,1.0004166666666667,24,01,NA,NA,NA,46.708333333333336
2.8,2.3333333333333335,3.5,2399.5166,OcnA-S216-01,68.15075377,OcnA,Scheduling Conflict,S216,Approved/Enrolled,13.98,4.84,3.61,0.15333333333333335,3,01,NA,NA,NA,135.66666666666666
4,3.3333333333333335,2,759.3335,PhysA-S216-01,62.54861111,PhysA,Course Unavailable at Local School,S216,Approved/Enrolled,16.462777777777777,8.50611111111111,3.7705555555555557,0.38222222222222224,18,01,NA,NA,NA,42
5,5,5,817.4501,PhysA-S216-01,84.56944444,PhysA,Course Unavailable at Local School,S216,Approved/Enrolled,NA,NA,NA,NA,NA,01,NA,NA,NA,NA
4,4,3.5,1638.45,OcnA-S216-01,84.23953247,OcnA,Other,S216,Approved/Enrolled,17.995833333333334,6.1175,4.380833333333333,0.4791666666666667,12,01,NA,NA,NA,62.666666666666664
2.4,2.6666666666666665,2.5,470.8,BioA-S216-01,12.35294118,BioA,Credit Recovery,S216,Approved/Enrolled,22.544999999999998,0.735,5.32,2.38,2,01,NA,NA,NA,44.5
3.8,3.3333333333333335,4,71.0166,BioA-S216-01,54.15828877,BioA,Other,S216,Approved/Enrolled,16.22,10.81,8.11,0,1,01,NA,NA,NA,37
4.4,NA,3,208.6664,FrScA-S216-02,23.13769752,FrScA,Credit Recovery,S216,Approved/Enrolled,16,4,0,0,1,02,NA,NA,NA,25
